forecast_origin,timestamp,turbine_id,wind_speed,temperature,latitude,longitude,weather_valid_time,weather_source
2026-02-03T00:00:00+05:00,2026-02-03T02:00:00+05:00,1,6.64,-1.40,43.645150,78.535604,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-03T03:00:00+05:00,1,7.09,-1.50,43.645150,78.535604,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-03T04:00:00+05:00,1,7.24,-1.40,43.645150,78.535604,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-03T05:00:00+05:00,1,6.44,-1.60,43.645150,78.535604,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-03T06:00:00+05:00,1,5.48,-2.30,43.645150,78.535604,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-03T07:00:00+05:00,1,5.41,-2.40,43.645150,78.535604,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-03T08:00:00+05:00,1,4.49,-0.90,43.645150,78.535604,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-03T09:00:00+05:00,1,0.47,2.50,43.645150,78.535604,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-03T10:00:00+05:00,1,2.95,4.70,43.645150,78.535604,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-03T11:00:00+05:00,1,4.45,6.60,43.645150,78.535604,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-03T12:00:00+05:00,1,4.92,7.30,43.645150,78.535604,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-03T13:00:00+05:00,1,5.11,7.60,43.645150,78.535604,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-03T14:00:00+05:00,1,3.85,7.90,43.645150,78.535604,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-03T15:00:00+05:00,1,2.36,7.20,43.645150,78.535604,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-03T16:00:00+05:00,1,3.06,4.80,43.645150,78.535604,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-03T17:00:00+05:00,1,4.86,1.30,43.645150,78.535604,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-03T18:00:00+05:00,1,4.44,2.20,43.645150,78.535604,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-03T19:00:00+05:00,1,6.42,2.50,43.645150,78.535604,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-03T20:00:00+05:00,1,7.23,2.50,43.645150,78.535604,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-03T21:00:00+05:00,1,6.54,1.80,43.645150,78.535604,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-03T22:00:00+05:00,1,6.36,1.80,43.645150,78.535604,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-03T23:00:00+05:00,1,6.67,1.80,43.645150,78.535604,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-04T00:00:00+05:00,1,6.52,2.10,43.645150,78.535604,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-04T01:00:00+05:00,1,6.81,2.30,43.645150,78.535604,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-04T02:00:00+05:00,1,6.24,2.70,43.645150,78.535604,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-04T03:00:00+05:00,1,5.87,2.80,43.645150,78.535604,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-04T04:00:00+05:00,1,5.67,2.90,43.645150,78.535604,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-04T05:00:00+05:00,1,5.84,2.90,43.645150,78.535604,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-04T06:00:00+05:00,1,5.98,2.80,43.645150,78.535604,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-04T07:00:00+05:00,1,5.99,2.70,43.645150,78.535604,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-04T08:00:00+05:00,1,6.28,2.70,43.645150,78.535604,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-04T09:00:00+05:00,1,6.16,3.10,43.645150,78.535604,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-04T10:00:00+05:00,1,5.23,3.70,43.645150,78.535604,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-04T11:00:00+05:00,1,4.45,5.00,43.645150,78.535604,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-04T12:00:00+05:00,1,4.47,6.20,43.645150,78.535604,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-04T13:00:00+05:00,1,4.63,7.10,43.645150,78.535604,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-04T14:00:00+05:00,1,4.67,7.90,43.645150,78.535604,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-04T15:00:00+05:00,1,4.34,7.70,43.645150,78.535604,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-04T16:00:00+05:00,1,4.22,6.60,43.645150,78.535604,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-04T17:00:00+05:00,1,2.84,2.70,43.645150,78.535604,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-04T18:00:00+05:00,1,0.73,1.10,43.645150,78.535604,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-04T19:00:00+05:00,1,5.05,0.60,43.645150,78.535604,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-04T20:00:00+05:00,1,6.54,0.80,43.645150,78.535604,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-04T21:00:00+05:00,1,7.20,0.30,43.645150,78.535604,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-04T22:00:00+05:00,1,7.67,-0.30,43.645150,78.535604,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-04T23:00:00+05:00,1,7.65,-0.60,43.645150,78.535604,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-03T00:00:00+05:00,2,5.81,-0.80,43.643198,78.538828,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-03T01:00:00+05:00,2,6.29,-1.10,43.643198,78.538828,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-03T02:00:00+05:00,2,6.64,-1.40,43.643198,78.538828,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-03T03:00:00+05:00,2,7.09,-1.50,43.643198,78.538828,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-03T04:00:00+05:00,2,7.24,-1.40,43.643198,78.538828,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-03T05:00:00+05:00,2,6.44,-1.60,43.643198,78.538828,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-03T06:00:00+05:00,2,5.48,-2.30,43.643198,78.538828,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-03T07:00:00+05:00,2,5.41,-2.40,43.643198,78.538828,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-03T08:00:00+05:00,2,4.49,-0.90,43.643198,78.538828,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-03T09:00:00+05:00,2,0.47,2.50,43.643198,78.538828,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-03T10:00:00+05:00,2,2.95,4.70,43.643198,78.538828,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-03T11:00:00+05:00,2,4.45,6.60,43.643198,78.538828,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-03T12:00:00+05:00,2,4.92,7.30,43.643198,78.538828,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-03T13:00:00+05:00,2,5.11,7.60,43.643198,78.538828,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-03T14:00:00+05:00,2,3.85,7.90,43.643198,78.538828,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-03T15:00:00+05:00,2,2.36,7.20,43.643198,78.538828,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-03T16:00:00+05:00,2,3.06,4.80,43.643198,78.538828,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-03T17:00:00+05:00,2,4.86,1.30,43.643198,78.538828,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-03T18:00:00+05:00,2,4.44,2.20,43.643198,78.538828,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-03T19:00:00+05:00,2,6.42,2.50,43.643198,78.538828,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-03T20:00:00+05:00,2,7.23,2.50,43.643198,78.538828,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-03T21:00:00+05:00,2,6.54,1.80,43.643198,78.538828,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-03T22:00:00+05:00,2,6.36,1.80,43.643198,78.538828,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-03T23:00:00+05:00,2,6.67,1.80,43.643198,78.538828,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-04T00:00:00+05:00,2,6.52,2.10,43.643198,78.538828,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-04T01:00:00+05:00,2,6.81,2.30,43.643198,78.538828,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-04T02:00:00+05:00,2,6.24,2.70,43.643198,78.538828,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-04T03:00:00+05:00,2,5.87,2.80,43.643198,78.538828,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-04T04:00:00+05:00,2,5.67,2.90,43.643198,78.538828,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-04T05:00:00+05:00,2,5.84,2.90,43.643198,78.538828,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-04T06:00:00+05:00,2,5.98,2.80,43.643198,78.538828,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-04T07:00:00+05:00,2,5.99,2.70,43.643198,78.538828,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-04T08:00:00+05:00,2,6.28,2.70,43.643198,78.538828,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-04T09:00:00+05:00,2,6.16,3.10,43.643198,78.538828,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-04T10:00:00+05:00,2,5.23,3.70,43.643198,78.538828,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-04T11:00:00+05:00,2,4.45,5.00,43.643198,78.538828,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-04T12:00:00+05:00,2,4.47,6.20,43.643198,78.538828,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-04T13:00:00+05:00,2,4.63,7.10,43.643198,78.538828,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-04T14:00:00+05:00,2,4.67,7.90,43.643198,78.538828,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-04T15:00:00+05:00,2,4.34,7.70,43.643198,78.538828,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-04T16:00:00+05:00,2,4.22,6.60,43.643198,78.538828,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-04T17:00:00+05:00,2,2.84,2.70,43.643198,78.538828,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-04T18:00:00+05:00,2,0.73,1.10,43.643198,78.538828,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-04T19:00:00+05:00,2,5.05,0.60,43.643198,78.538828,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-04T20:00:00+05:00,2,6.54,0.80,43.643198,78.538828,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-04T21:00:00+05:00,2,7.20,0.30,43.643198,78.538828,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-04T22:00:00+05:00,2,7.67,-0.30,43.643198,78.538828,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-03T00:00:00+05:00,2026-02-04T23:00:00+05:00,2,7.65,-0.60,43.643198,78.538828,2026-02-02T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-02T12:00Z
2026-02-04T00:00:00+05:00,2026-02-04T00:00:00+05:00,1,5.51,2.40,43.645150,78.535604,2026-02-03T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-03T12:00Z
2026-02-04T00:00:00+05:00,2026-02-04T01:00:00+05:00,1,5.57,2.00,43.645150,78.535604,2026-02-03T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-03T12:00Z
2026-02-04T00:00:00+05:00,2026-02-04T02:00:00+05:00,1,5.42,2.00,43.645150,78.535604,2026-02-03T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-03T12:00Z
2026-02-04T00:00:00+05:00,2026-02-04T03:00:00+05:00,1,4.38,2.20,43.645150,78.535604,2026-02-03T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-03T12:00Z
2026-02-04T00:00:00+05:00,2026-02-04T04:00:00+05:00,1,5.21,2.30,43.645150,78.535604,2026-02-03T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-03T12:00Z
2026-02-04T00:00:00+05:00,2026-02-04T05:00:00+05:00,1,6.76,2.30,43.645150,78.535604,2026-02-03T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-03T12:00Z
2026-02-04T00:00:00+05:00,2026-02-04T06:00:00+05:00,1,7.47,2.30,43.645150,78.535604,2026-02-03T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-03T12:00Z
2026-02-04T00:00:00+05:00,2026-02-04T07:00:00+05:00,1,7.97,2.40,43.645150,78.535604,2026-02-03T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-03T12:00Z
2026-02-04T00:00:00+05:00,2026-02-04T08:00:00+05:00,1,7.45,2.80,43.645150,78.535604,2026-02-03T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-03T12:00Z
2026-02-04T00:00:00+05:00,2026-02-04T09:00:00+05:00,1,6.77,3.70,43.645150,78.535604,2026-02-03T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-03T12:00Z
2026-02-04T00:00:00+05:00,2026-02-04T10:00:00+05:00,1,6.06,4.00,43.645150,78.535604,2026-02-03T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-03T12:00Z
2026-02-04T00:00:00+05:00,2026-02-04T11:00:00+05:00,1,5.40,5.20,43.645150,78.535604,2026-02-03T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-03T12:00Z
2026-02-04T00:00:00+05:00,2026-02-04T12:00:00+05:00,1,5.12,7.00,43.645150,78.535604,2026-02-03T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-03T12:00Z
2026-02-04T00:00:00+05:00,2026-02-04T13:00:00+05:00,1,5.00,7.90,43.645150,78.535604,2026-02-03T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-03T12:00Z
2026-02-04T00:00:00+05:00,2026-02-04T14:00:00+05:00,1,4.51,8.00,43.645150,78.535604,2026-02-03T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-03T12:00Z
2026-02-04T00:00:00+05:00,2026-02-04T15:00:00+05:00,1,4.03,7.70,43.645150,78.535604,2026-02-03T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-03T12:00Z
2026-02-04T00:00:00+05:00,2026-02-04T16:00:00+05:00,1,3.10,6.00,43.645150,78.535604,2026-02-03T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-03T12:00Z
2026-02-04T00:00:00+05:00,2026-02-04T17:00:00+05:00,1,2.76,2.90,43.645150,78.535604,2026-02-03T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-03T12:00Z
2026-02-04T00:00:00+05:00,2026-02-04T18:00:00+05:00,1,1.72,1.90,43.645150,78.535604,2026-02-03T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-03T12:00Z
2026-02-04T00:00:00+05:00,2026-02-04T19:00:00+05:00,1,3.24,0.60,43.645150,78.535604,2026-02-03T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-03T12:00Z
2026-02-04T00:00:00+05:00,2026-02-04T20:00:00+05:00,1,6.02,1.00,43.645150,78.535604,2026-02-03T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-03T12:00Z
2026-02-04T00:00:00+05:00,2026-02-04T21:00:00+05:00,1,6.49,0.20,43.645150,78.535604,2026-02-03T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-03T12:00Z
2026-02-04T00:00:00+05:00,2026-02-04T22:00:00+05:00,1,6.93,-0.70,43.645150,78.535604,2026-02-03T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-03T12:00Z
2026-02-04T00:00:00+05:00,2026-02-04T23:00:00+05:00,1,7.51,-1.10,43.645150,78.535604,2026-02-03T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-03T12:00Z
2026-02-04T00:00:00+05:00,2026-02-05T00:00:00+05:00,1,8.19,-1.20,43.645150,78.535604,2026-02-03T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-03T12:00Z
2026-02-04T00:00:00+05:00,2026-02-05T01:00:00+05:00,1,8.66,-1.20,43.645150,78.535604,2026-02-03T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-03T12:00Z
2026-02-04T00:00:00+05:00,2026-02-05T02:00:00+05:00,1,8.92,-0.90,43.645150,78.535604,2026-02-03T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-03T12:00Z
2026-02-04T00:00:00+05:00,2026-02-05T03:00:00+05:00,1,9.27,-0.90,43.645150,78.535604,2026-02-03T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-03T12:00Z
2026-02-04T00:00:00+05:00,2026-02-05T04:00:00+05:00,1,9.74,-0.50,43.645150,78.535604,2026-02-03T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-03T12:00Z
2026-02-04T00:00:00+05:00,2026-02-05T05:00:00+05:00,1,10.39,0.10,43.645150,78.535604,2026-02-03T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-03T12:00Z
2026-02-04T00:00:00+05:00,2026-02-05T06:00:00+05:00,1,11.12,0.80,43.645150,78.535604,2026-02-03T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-03T12:00Z
2026-02-04T00:00:00+05:00,2026-02-05T07:00:00+05:00,1,11.16,1.10,43.645150,78.535604,2026-02-03T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-03T12:00Z
2026-02-04T00:00:00+05:00,2026-02-05T08:00:00+05:00,1,11.23,1.50,43.645150,78.535604,2026-02-03T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-03T12:00Z
2026-02-04T00:00:00+05:00,2026-02-05T09:00:00+05:00,1,10.91,2.90,43.645150,78.535604,2026-02-03T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-03T12:00Z
2026-02-04T00:00:00+05:00,2026-02-05T10:00:00+05:00,1,10.64,4.70,43.645150,78.535604,2026-02-03T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-03T12:00Z
2026-02-04T00:00:00+05:00,2026-02-05T11:00:00+05:00,1,11.17,6.40,43.645150,78.535604,2026-02-03T23:00:00+05:00,open-meteo:single-runs:ecmwf_ifs:run=2026-02-03T12:00Z
